Date,Time,Stretcher Pts hrly,Stretcher Pts cum,Ambulatory Pts hrly,Ambulatory Pts cum,Total Inflow hrly,Total Inflow cum,Ambulances hrly,Ambulances cum,FLS hrly,Adm. requests cum,Admissions cum,Pts.waiting for admission CUM,Total Stretcher pts,Triage hallway pts,Triage hallway pts TBS,Re-Oriented Nurse cum,Re-Oriented MD QTrack D/C,Re-Oriented MD QTrack NotD/C,Resus Pts,Totalpts in PODs except Psych,Green Pts,Green Pts TBS,Yellow PTS,Yellow Pts TBS,Orancge Pts except psych,Orange Pts TBS,Consults > 2h in PODS except IM,Consult for IM >4h in PODS,Plain films reqs > 2 h in PODs,CTs reqs > 2 h in PODs,Post POD (Family room),Stretcher Pts in Vertical,Stretcher Pts TBS in Vertical,Stretcher Pts in Vertical on Lazyboy,Vertical Pts Waiting for Results,Ambulatory Pts in Vertical,Ambulatory Pts TBS in Vertical,QTrack Patients TBS,GARAGE patient TBS,Consults > 2h in Vertical Except IM,Consult for IM >4h in Vertical,Plain films reqs > 2 hr in Vertical,CTs reqs > 2 hrs in Vertical,Psych Stretcher Pts1pt,Psych pts waiting for admission,ds,Total Pod TBS,Total Vertical TBS,Stretcher Overflow
2001-05-20,18,3,92,8,122,11,214,1,35,2,35,18,41,113,2,2,22,0,0,4,51,18,0,17,3,16,0,6,0,1,3,10,32,9,15,19,20,17,0,0,1,0,1,2,14,11,2020-01-05 18:00:00,3,26,12
2001-05-20,19,5,97,3,125,8,222,4,39,0,37,22,38,106,0,0,24,0,0,5,49,18,0,18,2,13,1,5,0,1,3,8,30,8,13,16,20,17,0,0,3,0,2,3,14,11,2020-01-05 19:00:00,3,25,8
2001-05-20,20,3,100,5,130,8,230,2,41,0,39,22,40,102,0,0,24,0,0,5,49,19,1,16,1,14,0,4,0,1,3,8,26,5,11,17,22,21,0,0,5,0,1,5,14,11,2020-01-05 20:00:00,2,26,8
2001-05-20,21,5,105,2,132,7,237,2,43,1,41,24,38,108,0,0,24,0,1,5,53,20,2,17,1,16,1,4,0,1,3,7,30,8,11,17,24,20,0,0,5,0,2,3,13,10,2020-01-05 21:00:00,4,28,7
2001-05-20,22,2,107,4,136,6,243,1,44,0,42,26,38,100,0,0,24,0,1,6,46,17,1,13,1,16,1,4,0,1,1,7,28,4,14,16,13,9,0,0,7,0,1,1,13,10,2020-01-05 22:00:00,3,13,7
2001-05-20,23,2,109,3,139,5,248,1,45,0,43,29,36,85,0,0,24,0,0,4,44,19,0,11,0,14,0,6,0,2,1,7,17,1,11,10,13,10,0,0,5,0,1,2,13,10,2020-01-05 23:00:00,0,11,7
2001-06-20,24,3,112,2,141,5,253,2,47,1,45,29,38,80,0,0,24,0,0,5,44,19,1,10,0,15,0,6,0,1,1,6,12,0,9,7,13,11,0,0,5,0,1,3,13,10,2020-01-06 00:00:00,1,11,6
2001-06-20,1,4,4,1,1,5,5,2,2,0,0,0,38,80,0,0,0,0,2,4,47,21,1,10,0,16,1,7,0,1,1,6,10,0,9,3,8,8,0,0,7,0,0,2,13,10,2020-01-06 01:00:00,2,8,6
2001-06-20,2,1,5,3,4,4,9,1,3,0,1,0,39,80,1,1,0,0,2,5,46,18,0,11,0,17,0,9,0,1,1,8,9,0,9,2,8,8,0,0,5,0,0,3,11,10,2020-01-06 02:00:00,0,8,9
2001-06-20,3,3,8,3,7,6,15,3,6,0,1,0,39,81,1,1,0,0,1,5,47,20,0,11,0,16,0,10,0,2,1,8,9,0,9,3,9,9,0,0,7,0,0,2,11,10,2020-01-06 03:00:00,0,9,9
2001-06-20,4,4,12,0,7,4,19,1,7,0,3,0,41,80,0,0,0,0,1,5,48,20,0,12,2,16,0,11,0,2,1,8,8,0,8,5,10,10,0,0,8,0,0,1,11,10,2020-01-06 04:00:00,2,10,8
2001-06-20,5,2,14,1,8,3,22,1,8,0,5,1,42,83,0,0,0,0,1,3,51,19,0,15,1,17,0,11,1,1,1,9,9,0,8,5,9,9,0,0,8,0,0,1,11,10,2020-01-06 05:00:00,1,9,9
2001-06-20,6,1,15,2,10,3,25,0,8,0,5,1,42,84,0,0,0,0,0,3,53,20,0,16,1,17,0,11,0,1,2,8,9,0,8,6,10,9,0,0,9,0,0,1,11,10,2020-01-06 06:00:00,1,9,8
2001-06-20,7,6,21,3,13,9,34,1,9,0,6,2,43,85,0,0,0,0,0,4,46,19,0,13,0,14,0,11,1,1,2,14,10,0,8,6,13,11,0,0,9,0,0,1,11,10,2020-01-06 07:00:00,0,11,14
2001-06-20,8,6,27,4,17,10,44,1,10,0,7,2,44,99,2,2,1,0,0,4,47,18,0,14,1,15,1,12,1,1,2,14,21,5,10,9,7,7,0,0,9,0,1,1,11,10,2020-01-06 08:00:00,2,12,16
2001-06-20,9,12,39,10,27,22,66,4,14,1,7,6,40,106,4,4,1,0,2,4,52,19,0,16,1,17,2,11,1,2,1,13,22,4,13,7,11,8,0,0,12,0,1,2,11,10,2020-01-06 09:00:00,3,12,17
2001-06-20,10,11,50,13,40,24,90,2,16,0,9,8,39,108,5,5,2,0,9,5,50,19,1,15,0,16,1,9,0,2,1,13,24,6,11,7,9,6,0,0,12,0,3,1,11,10,2020-01-06 10:00:00,2,12,18
2001-06-20,11,10,60,13,53,23,113,4,20,0,10,8,39,105,1,1,7,2,12,5,49,17,1,14,2,18,1,7,0,3,1,14,25,5,11,11,8,7,0,0,16,0,2,1,11,10,2020-01-06 11:00:00,4,12,15
2001-06-20,12,10,70,14,67,24,137,3,23,1,11,10,35,107,2,2,9,2,16,6,48,17,2,15,1,16,0,8,0,5,1,16,26,6,11,13,11,9,0,0,13,0,1,1,9,8,2020-01-06 12:00:00,3,15,18
2001-06-20,13,16,86,12,79,28,165,1,24,2,12,10,36,113,4,4,12,4,21,6,50,18,0,16,1,16,0,7,0,3,1,13,30,7,13,12,16,14,0,0,12,0,1,1,10,8,2020-01-06 13:00:00,1,21,17
2001-06-20,14,7,93,19,98,26,191,2,26,0,18,10,40,120,3,3,13,6,22,6,53,20,1,16,1,17,2,4,0,4,3,11,36,11,10,19,19,17,0,0,4,0,1,3,11,8,2020-01-06 14:00:00,4,28,14
2001-06-20,15,16,109,4,102,20,211,5,31,2,19,14,34,119,3,3,15,8,24,5,53,19,2,16,3,18,2,2,0,6,4,14,34,13,8,21,16,12,0,0,10,0,3,3,10,7,2020-01-06 15:00:00,7,25,17
2001-06-20,16,9,118,7,109,16,227,4,35,0,21,20,26,118,8,8,19,10,22,5,50,20,0,16,3,14,0,2,0,3,2,9,36,17,6,22,11,9,0,0,5,0,1,4,10,7,2020-01-06 16:00:00,3,26,17
2001-06-20,17,5,123,9,118,14,241,1,36,0,24,24,25,107,7,7,19,15,20,6,44,19,0,14,1,11,1,2,0,4,3,9,32,10,4,22,13,12,0,0,5,1,0,3,9,6,2020-01-06 17:00:00,2,22,16
2001-06-20,18,9,132,6,124,15,256,3,39,0,29,26,27,107,5,5,20,20,16,6,48,17,1,14,0,17,5,2,0,1,1,9,31,10,4,19,15,12,0,0,2,0,1,4,8,5,2020-01-06 18:00:00,6,22,14
2001-06-20,19,10,142,7,131,17,273,0,39,0,30,27,28,108,2,2,20,23,16,5,54,19,3,17,2,18,5,3,0,1,0,6,30,8,5,19,17,14,0,0,2,0,0,2,11,6,2020-01-06 19:00:00,10,22,8
2001-06-20,20,11,153,7,138,18,291,5,44,0,33,31,27,114,4,4,20,32,10,5,54,20,4,17,2,17,2,2,1,1,0,9,32,10,5,20,20,15,0,0,2,0,4,2,10,5,2020-01-06 20:00:00,8,25,13
2001-06-20,21,12,165,5,143,17,308,3,47,1,36,33,26,114,9,9,21,35,10,5,48,18,1,14,3,16,2,2,1,1,0,13,30,12,3,24,10,7,0,0,4,0,4,3,9,5,2020-01-06 21:00:00,6,19,22
2001-06-20,22,4,169,5,148,9,317,1,48,2,37,33,27,111,3,3,21,36,7,5,53,20,5,15,3,18,3,3,1,1,0,10,31,11,4,15,13,9,0,0,4,0,0,0,9,5,2020-01-06 22:00:00,11,20,13
2001-06-20,23,6,175,1,149,7,324,1,49,1,38,34,25,108,4,4,21,37,6,5,54,21,3,16,3,17,2,4,1,0,0,9,27,8,2,19,9,7,0,0,4,0,0,0,9,5,2020-01-06 23:00:00,8,15,13
2001-07-20,24,1,176,1,150,2,326,0,49,0,39,36,24,97,0,0,21,37,6,6,53,19,3,16,2,18,1,5,0,0,0,9,20,5,4,13,7,5,0,0,3,1,0,0,9,5,2020-01-07 00:00:00,6,10,9
2001-07-20,1,2,2,7,7,9,9,1,1,0,0,0,24,91,0,0,0,0,3,5,53,20,3,15,0,18,0,7,1,0,0,9,15,1,5,12,11,10,0,0,3,1,0,0,9,5,2020-01-07 01:00:00,3,11,9
2001-07-20,2,2,4,1,8,3,12,1,2,0,1,0,25,85,0,0,1,0,1,4,52,19,0,16,1,17,0,9,0,2,2,11,9,0,5,3,8,8,0,0,3,2,3,1,9,5,2020-01-07 02:00:00,1,8,11
2001-07-20,3,6,10,1,9,7,19,3,5,0,5,1,28,88,1,1,1,0,2,5,52,19,0,16,1,17,0,11,1,6,1,11,11,0,6,4,6,5,0,0,6,2,0,1,8,5,2020-01-07 03:00:00,1,5,12
2001-07-20,4,3,13,1,10,4,23,2,7,0,5,0,29,88,0,0,2,0,2,5,50,18,1,15,1,17,0,12,1,5,4,11,13,1,6,4,3,1,0,0,7,2,1,0,9,5,2020-01-07 04:00:00,2,2,11
2001-07-20,5,5,18,0,10,5,28,3,10,0,7,0,31,90,1,1,2,0,2,3,53,20,2,15,1,18,0,12,1,1,0,11,12,0,6,5,4,2,0,0,7,1,3,0,10,5,2020-01-07 05:00:00,3,2,12
2001-07-20,6,6,24,3,13,9,37,2,12,0,8,0,31,93,1,1,2,0,2,4,56,21,2,17,2,18,0,13,1,1,0,11,10,0,8,4,5,4,0,0,7,1,2,0,11,5,2020-01-07 06:00:00,4,4,12
2001-07-20,7,3,27,1,14,4,41,0,12,0,8,1,30,94,2,2,3,0,2,4,52,21,1,15,2,16,0,14,1,2,0,13,12,0,9,5,7,7,0,0,9,1,1,0,11,5,2020-01-07 07:00:00,3,7,15
2001-07-20,8,2,29,1,15,3,44,1,13,0,9,2,30,95,3,3,4,0,2,5,50,18,1,15,2,17,0,14,1,2,1,14,12,0,8,6,6,6,0,0,11,1,1,0,11,5,2020-01-07 08:00:00,3,6,17
2001-07-20,9,6,35,14,29,20,64,2,15,2,10,1,32,98,2,2,6,0,4,5,51,17,0,16,1,18,1,12,2,1,0,11,18,1,10,11,6,6,0,0,14,1,1,0,11,5,2020-01-07 09:00:00,2,7,13
2001-07-20,10,8,43,14,43,22,86,2,17,1,11,4,29,100,1,1,7,0,4,5,53,19,0,17,2,17,0,9,2,1,0,12,18,1,9,16,12,8,0,0,13,1,0,1,11,5,2020-01-07 10:00:00,2,9,13
2001-07-20,11,8,51,16,59,24,110,4,21,1,12,4,30,102,3,3,8,2,9,4,52,17,1,17,1,18,1,6,1,1,2,13,19,0,8,22,18,14,0,0,15,1,2,1,11,5,2020-01-07 11:00:00,3,14,16
2001-07-20,12,9,60,13,72,22,132,2,23,1,14,3,33,109,4,4,9,6,12,5,49,17,1,15,1,17,0,5,0,2,1,13,26,4,10,24,17,14,0,0,16,1,0,6,12,5,2020-01-07 12:00:00,2,18,17
2001-07-20,13,13,73,6,78,19,151,6,29,0,20,3,39,118,5,2,9,8,14,5,52,19,0,15,1,18,2,1,0,2,2,13,31,8,10,21,15,14,0,0,11,0,1,7,12,5,2020-01-07 13:00:00,3,22,18
2001-07-20,14,12,85,12,90,24,175,5,34,0,21,3,38,122,10,7,11,12,14,4,54,18,0,18,2,18,2,3,2,5,3,13,29,7,12,18,22,20,0,0,9,0,2,4,12,5,2020-01-07 14:00:00,4,27,23
2001-07-20,15,12,97,17,107,29,204,3,37,0,24,6,37,132,12,7,13,17,19,5,54,18,0,18,1,18,2,4,2,3,3,14,34,11,12,14,19,17,0,0,7,0,2,4,13,5,2020-01-07 15:00:00,3,28,26
2001-07-20,16,12,109,7,114,19,223,2,39,1,29,7,41,131,15,6,13,22,14,4,51,17,0,16,1,18,1,4,1,4,4,13,32,12,11,15,18,17,0,0,9,0,1,3,16,5,2020-01-07 16:00:00,2,29,28
2001-07-20,17,11,120,11,125,22,245,3,42,1,33,9,43,131,16,8,14,26,16,5,52,16,0,18,0,18,1,3,1,6,3,13,28,9,11,10,23,21,0,0,7,0,1,6,17,6,2020-01-07 17:00:00,1,30,29
2001-07-20,18,3,123,6,131,9,254,1,43,0,36,9,45,128,13,6,14,29,14,6,52,17,0,17,0,18,0,2,1,6,3,13,28,6,11,12,24,20,0,0,5,0,4,5,16,7,2020-01-07 18:00:00,0,26,26
2001-07-20,19,5,128,8,139,13,267,2,45,1,37,18,35,126,12,6,16,31,14,6,50,19,0,15,0,16,1,7,1,7,3,12,29,5,12,16,29,22,0,0,4,0,3,1,17,7,2020-01-07 19:00:00,1,27,24
2001-07-20,20,5,133,4,143,9,276,3,48,2,38,20,34,113,7,5,17,39,7,5,47,18,1,15,1,14,1,6,0,5,4,11,27,4,13,18,25,19,0,0,6,1,2,1,16,7,2020-01-07 20:00:00,3,23,18
2001-07-20,21,4,137,4,147,8,284,1,49,1,40,22,34,102,0,0,17,42,6,5,50,19,3,14,0,17,1,4,0,4,3,9,21,3,10,15,21,16,0,0,5,1,0,1,17,8,2020-01-07 21:00:00,4,19,9
2001-07-20,22,5,142,13,160,18,302,3,52,1,43,23,36,95,0,0,17,42,9,5,50,20,3,14,0,16,0,6,0,3,2,7,16,1,9,11,23,20,0,0,5,0,0,0,17,9,2020-01-07 22:00:00,3,21,7
2001-07-20,23,4,146,5,165,9,311,3,55,1,45,27,33,97,2,2,17,47,6,4,54,21,1,17,3,16,0,6,0,1,2,5,16,0,11,12,20,17,0,0,6,0,0,0,16,9,2020-01-07 23:00:00,4,17,7
2001-08-20,24,2,148,2,167,4,315,0,55,0,48,32,32,93,5,2,17,48,6,4,49,20,0,14,1,15,0,7,0,1,2,5,14,1,9,5,15,14,0,0,7,0,2,2,16,9,2020-01-08 00:00:00,1,15,10
2001-08-20,1,2,2,3,3,5,5,1,1,0,2,1,33,88,3,2,0,0,12,3,49,20,0,14,1,15,1,8,1,4,4,5,13,0,9,4,10,9,0,0,6,0,2,3,15,9,2020-01-08 01:00:00,2,9,8
2001-08-20,2,4,6,2,5,6,11,3,4,0,6,4,35,83,1,1,0,0,9,4,45,19,0,13,0,13,1,10,4,4,4,5,13,0,10,4,10,10,0,0,5,0,3,3,15,9,2020-01-08 02:00:00,1,10,6
2001-08-20,3,1,7,1,6,2,13,1,5,0,7,4,36,86,0,0,0,0,0,3,47,17,0,14,1,16,2,11,3,3,3,6,15,0,10,6,10,6,0,0,8,0,1,3,15,9,2020-01-08 03:00:00,3,6,6
2001-08-20,4,2,9,0,6,2,15,1,6,0,10,4,39,86,0,0,0,0,2,3,47,16,0,15,1,16,1,9,1,3,3,7,14,0,9,7,7,5,0,0,8,1,1,3,15,9,2020-01-08 04:00:00,2,5,7
2001-08-20,5,0,9,0,6,0,15,0,6,0,11,6,38,85,0,0,0,0,2,3,47,16,0,15,0,16,1,9,2,3,2,7,12,0,9,5,5,1,0,0,8,1,1,3,16,9,2020-01-08 05:00:00,1,1,7
2001-08-20,6,1,10,1,7,2,17,1,7,0,11,6,38,81,0,0,0,0,1,3,45,15,0,15,0,15,1,9,2,3,1,7,10,0,7,5,4,1,0,0,8,1,1,3,16,9,2020-01-08 06:00:00,1,1,7
2001-08-20,7,4,14,1,8,5,22,0,7,0,12,6,39,83,0,0,0,0,1,3,47,17,1,15,0,15,0,7,3,5,2,7,9,0,6,6,6,3,0,0,10,1,1,1,17,9,2020-01-08 07:00:00,1,3,7
2001-08-20,8,2,16,6,14,8,30,1,8,0,13,6,40,83,0,0,0,0,0,3,46,17,0,14,0,15,0,8,2,4,2,7,10,1,6,7,7,5,0,0,10,1,1,1,17,9,2020-01-08 08:00:00,0,6,7
2001-08-20,9,6,22,9,23,15,45,4,12,0,13,7,39,91,0,0,0,0,1,4,51,19,1,16,1,16,0,10,1,5,2,6,13,0,8,10,4,1,0,0,10,1,1,0,17,9,2020-01-08 09:00:00,2,1,6
2001-08-20,10,7,29,13,36,20,65,0,12,0,13,6,40,93,0,0,2,0,1,4,51,19,0,16,0,16,0,9,1,6,2,6,15,3,8,8,13,6,0,0,11,1,1,0,17,9,2020-01-08 10:00:00,0,9,6
2001-08-20,11,11,40,12,48,23,88,1,13,0,16,7,41,104,0,0,5,0,4,4,52,20,0,16,0,16,0,11,1,6,2,6,24,10,8,10,10,7,0,0,9,1,1,0,18,10,2020-01-08 11:00:00,0,17,6
2001-08-20,12,9,49,13,61,22,110,4,17,0,21,8,44,107,4,4,8,2,7,4,53,21,0,16,0,16,0,7,1,5,2,6,24,10,8,11,14,11,0,0,8,1,0,0,16,10,2020-01-08 12:00:00,0,21,10
2001-08-20,13,7,56,12,73,19,129,1,18,1,22,10,43,110,4,4,10,4,10,4,55,22,0,17,0,16,0,5,1,5,2,7,25,13,7,13,15,14,0,0,7,1,1,1,15,10,2020-01-08 13:00:00,0,27,11
2001-08-20,14,14,70,4,77,18,147,5,23,0,24,11,44,119,10,8,11,6,8,5,48,19,0,16,0,13,0,3,1,3,2,13,28,13,5,15,15,13,0,0,9,1,4,2,15,10,2020-01-08 14:00:00,0,26,23
2001-08-20,15,10,80,12,89,22,169,4,27,0,28,17,41,124,11,8,14,9,10,6,47,20,0,13,0,14,3,1,1,7,2,13,28,9,5,19,16,14,0,0,7,0,4,2,19,11,2020-01-08 15:00:00,3,23,24
2001-08-20,16,8,88,4,93,12,181,2,29,0,28,20,36,125,12,10,16,12,6,6,45,20,0,11,0,14,1,2,1,2,2,11,34,12,8,14,18,14,0,0,6,0,2,3,17,10,2020-01-08 16:00:00,1,26,23
2001-08-20,17,7,95,1,94,8,189,2,31,0,30,21,37,120,6,6,16,13,8,5,49,19,1,14,2,16,0,5,0,4,2,11,32,8,11,16,14,11,0,0,8,0,3,4,17,10,2020-01-08 17:00:00,3,19,17
2001-08-20,18,5,100,6,100,11,200,1,32,0,35,24,36,113,5,5,16,17,7,6,49,20,0,13,0,16,0,8,1,5,3,11,27,5,11,16,17,14,0,0,10,0,3,4,15,8,2020-01-08 18:00:00,0,19,16
2001-08-20,19,9,109,8,108,17,217,4,36,0,38,25,38,119,4,4,17,18,11,6,48,21,0,14,0,13,0,8,1,3,2,10,36,12,11,14,10,8,0,0,14,0,1,3,15,8,2020-01-08 19:00:00,0,20,14
2001-08-20,20,10,119,5,113,15,232,6,42,0,40,28,37,117,5,5,17,19,15,5,48,21,0,14,0,13,0,11,1,5,2,8,34,10,12,15,13,11,0,0,13,0,2,3,17,8,2020-01-08 20:00:00,0,21,13
2001-08-20,21,7,126,2,115,9,241,5,47,0,41,29,37,120,4,4,18,23,12,5,50,21,1,17,1,12,1,13,1,5,3,6,37,10,13,11,8,7,0,0,15,0,2,2,18,8,2020-01-08 21:00:00,3,17,10
2001-08-20,22,4,130,3,118,7,248,1,48,0,42,30,37,117,4,4,19,26,9,6,52,21,0,16,1,15,2,15,1,5,3,4,33,11,14,9,8,6,0,0,15,1,0,3,18,8,2020-01-08 22:00:00,3,17,8
2001-08-20,23,6,136,2,120,8,256,1,49,0,45,31,38,118,5,5,19,30,5,5,49,20,0,14,0,15,2,12,1,2,3,7,34,14,15,8,8,7,0,0,12,1,1,3,18,8,2020-01-08 23:00:00,2,21,12
2001-09-20,24,4,140,1,121,5,261,1,50,0,48,34,37,112,5,5,19,30,5,4,49,20,0,14,1,15,0,14,1,1,5,6,30,11,15,5,6,6,0,0,12,1,1,0,18,8,2020-01-09 00:00:00,1,17,11
2001-09-20,1,1,1,6,6,7,7,0,0,0,1,1,38,109,4,4,0,0,2,4,49,21,0,13,1,15,0,15,2,1,4,6,30,7,15,8,10,10,0,0,13,0,1,0,16,8,2020-01-09 01:00:00,1,17,10
2001-09-20,2,5,6,1,7,6,13,1,1,0,3,1,40,104,3,3,0,0,2,4,47,20,0,13,1,14,0,19,2,1,3,6,28,6,17,6,12,11,0,0,13,0,1,0,16,8,2020-01-09 02:00:00,1,17,9
2001-09-20,3,3,9,0,7,3,16,1,2,0,3,1,40,109,5,4,0,0,2,5,47,18,0,16,1,13,0,16,2,2,4,6,30,9,17,5,8,8,0,0,18,0,1,0,16,8,2020-01-09 03:00:00,1,17,11
2001-09-20,4,3,12,1,8,4,20,1,3,0,3,2,39,111,5,3,0,0,2,6,46,18,0,15,0,13,0,16,2,2,3,7,31,8,16,5,9,9,0,0,18,0,1,1,16,8,2020-01-09 04:00:00,0,17,12
2001-09-20,5,2,14,1,9,3,23,1,4,0,6,3,40,113,5,2,1,0,2,5,49,18,1,16,0,15,0,11,1,1,2,7,31,9,16,4,7,7,0,0,20,0,1,0,16,8,2020-01-09 05:00:00,1,16,12
2001-09-20,6,1,15,2,11,3,26,0,4,0,6,3,40,109,5,2,3,0,1,5,43,15,1,15,0,13,0,12,1,1,2,13,27,9,16,2,9,9,0,0,19,0,1,0,16,8,2020-01-09 06:00:00,1,18,18
2001-09-20,7,7,22,0,11,7,33,2,6,0,7,3,41,110,0,0,3,0,1,5,45,17,2,13,0,15,1,13,0,2,2,15,28,8,17,2,12,11,0,0,19,0,1,0,17,8,2020-01-09 07:00:00,3,19,15
2001-09-20,8,4,26,2,13,6,39,2,8,0,7,3,41,110,0,0,4,0,1,5,46,17,2,14,0,15,0,13,0,1,2,15,27,6,17,5,14,13,0,0,20,0,1,0,17,8,2020-01-09 08:00:00,2,19,15
2001-09-20,9,2,28,5,18,7,46,1,9,0,7,3,41,116,0,0,5,0,1,4,49,19,1,14,0,16,1,14,2,2,2,15,31,2,18,10,8,5,0,0,21,0,1,0,17,8,2020-01-09 09:00:00,2,7,15
2001-09-20,10,7,35,9,27,16,62,4,13,0,15,7,45,120,2,2,5,0,2,4,50,21,2,13,0,16,1,12,1,4,2,13,33,1,19,20,8,3,0,0,20,0,1,0,18,11,2020-01-09 10:00:00,3,4,15
2001-09-20,11,16,51,9,36,25,87,2,15,0,15,8,44,124,4,4,7,1,4,5,44,16,1,12,0,16,0,13,1,5,1,15,38,6,17,26,7,3,0,0,15,0,1,1,18,11,2020-01-09 11:00:00,1,9,19
2001-09-20,12,13,64,6,42,19,106,4,19,2,17,12,42,122,2,2,8,3,5,3,51,19,4,14,3,18,1,8,1,8,0,12,37,5,15,24,13,10,0,0,16,0,1,2,17,11,2020-01-09 12:00:00,8,15,14
2001-09-20,13,10,74,13,55,23,129,1,20,2,19,14,38,123,5,5,10,5,6,4,45,19,0,12,2,14,0,10,1,8,0,12,39,7,15,19,11,8,0,0,12,0,10,3,18,11,2020-01-09 13:00:00,2,15,17
2001-09-20,14,6,80,13,68,19,148,2,22,0,22,16,39,127,2,2,11,9,10,4,51,20,1,15,3,16,1,9,0,9,1,12,39,4,15,21,12,11,0,0,11,0,6,6,19,11,2020-01-09 14:00:00,5,15,14
2001-09-20,15,7,87,4,72,11,159,2,24,0,25,19,35,114,0,0,12,12,10,4,46,19,1,12,1,15,2,11,0,9,3,12,34,7,13,20,11,7,0,0,9,0,7,8,18,11,2020-01-09 15:00:00,4,14,12
2001-09-20,16,10,97,2,74,12,171,4,28,0,28,22,35,113,0,0,12,14,9,5,48,18,0,15,2,15,1,10,0,5,3,12,31,9,15,11,6,6,0,0,9,0,8,9,17,12,2020-01-09 16:00:00,3,15,12
2001-09-20,17,6,103,3,77,9,180,1,29,0,31,25,33,112,2,2,13,19,3,5,49,20,1,13,0,16,0,8,0,3,4,11,28,5,15,10,6,3,0,0,8,0,8,7,17,12,2020-01-09 17:00:00,1,8,13
2001-09-20,18,6,109,4,81,10,190,2,31,0,34,29,32,110,1,1,13,21,4,6,45,15,0,14,0,16,1,5,0,0,2,11,30,3,17,8,4,1,0,0,8,0,3,6,17,11,2020-01-09 18:00:00,1,4,12
2001-09-20,19,10,119,5,86,15,205,1,32,1,39,35,29,104,0,0,14,22,4,4,47,17,1,14,1,16,0,4,0,2,2,10,29,2,18,8,9,5,0,0,3,0,4,6,14,9,2020-01-09 19:00:00,2,7,10
2001-09-20,20,7,126,4,90,11,216,3,35,0,40,36,29,102,0,0,15,22,5,4,46,17,0,14,1,15,0,4,0,2,3,8,31,3,16,10,4,1,0,0,7,0,2,5,13,9,2020-01-09 20:00:00,1,4,8
2001-09-20,21,8,134,3,93,11,227,1,36,2,43,37,30,105,1,1,16,24,4,5,49,20,3,15,2,14,1,4,0,0,2,7,29,2,18,8,2,0,0,0,8,2,1,6,14,10,2020-01-09 21:00:00,6,2,8
2001-09-20,22,8,142,2,95,10,237,3,39,2,47,37,34,103,0,0,16,27,3,5,49,19,1,15,2,15,3,3,0,0,2,6,29,4,16,7,1,0,0,0,4,1,1,3,14,10,2020-01-09 22:00:00,6,4,6
2001-09-20,23,4,146,0,95,4,241,2,41,0,52,42,33,98,0,0,16,28,2,6,44,17,1,12,1,15,3,2,0,0,0,4,30,2,14,15,0,0,0,0,3,2,1,2,14,11,2020-01-09 23:00:00,5,2,4
2001-10-20,24,3,149,1,96,4,245,1,42,1,56,42,36,93,0,0,16,30,2,5,42,15,0,12,1,15,0,3,0,0,0,4,28,3,15,9,1,1,0,0,2,1,1,2,14,11,2020-01-10 00:00:00,1,4,4
2001-10-20,1,3,3,3,3,6,6,0,0,1,1,2,35,92,0,0,0,1,1,3,43,17,0,12,0,14,0,4,0,0,1,4,28,3,17,7,2,2,0,0,3,0,1,2,14,11,2020-01-10 01:00:00,0,5,4
2001-10-20,2,6,9,2,5,8,14,2,2,0,1,2,35,90,0,0,0,1,0,2,43,17,1,12,1,14,1,7,1,1,1,4,27,0,18,8,6,6,0,0,4,0,1,3,14,11,2020-01-10 02:00:00,3,6,4
2001-10-20,3,3,12,1,6,4,18,2,4,1,4,2,38,87,0,0,0,1,2,2,44,17,1,13,0,14,2,9,1,1,0,4,21,0,15,6,4,4,0,0,4,0,1,2,16,11,2020-01-10 03:00:00,3,4,4
2001-10-20,4,0,12,1,7,1,19,0,4,0,6,2,40,85,0,0,0,1,0,2,44,17,1,12,0,15,1,9,1,1,1,4,19,0,14,7,2,2,0,0,4,0,1,2,16,11,2020-01-10 04:00:00,2,2,4
2001-10-20,5,1,13,0,7,1,20,0,4,0,6,3,39,83,0,0,0,1,2,2,43,15,0,13,0,15,0,11,1,0,0,5,17,0,15,5,1,1,0,0,5,0,1,2,16,11,2020-01-10 05:00:00,0,1,5
2001-10-20,6,2,15,0,7,2,22,2,6,0,6,3,39,82,0,0,0,1,2,2,41,13,0,13,0,15,0,11,0,0,0,5,18,0,17,3,2,2,0,0,5,0,1,2,16,11,2020-01-10 06:00:00,0,2,5
2001-10-20,7,1,16,2,9,3,25,0,6,0,7,3,40,84,0,0,0,1,0,2,42,14,1,13,0,15,0,12,0,0,1,5,19,0,17,3,4,4,0,0,8,0,1,3,16,11,2020-01-10 07:00:00,1,4,5
2001-10-20,8,6,22,4,13,10,35,2,8,0,9,3,42,92,0,0,1,1,0,3,44,15,1,13,0,16,2,14,0,0,1,5,24,4,18,1,5,4,0,0,7,0,1,5,16,11,2020-01-10 08:00:00,3,8,5
2001-10-20,9,6,28,16,29,22,57,0,8,0,10,3,42,89,0,0,3,1,0,3,41,16,1,11,0,14,2,14,0,0,1,5,24,0,19,6,17,14,0,0,8,0,1,3,16,11,2020-01-10 09:00:00,3,14,5
2001-10-20,10,9,37,9,38,18,75,1,9,1,12,3,44,97,0,0,3,1,1,4,42,17,0,11,0,14,2,13,0,2,1,6,29,6,18,10,12,7,0,0,9,0,1,3,16,11,2020-01-10 10:00:00,2,13,6
