Date,Time,Stretcher Pts hrly,Stretcher Pts cum,Ambulatory Pts hrly,Ambulatory Pts cum,Total Inflow hrly,Total Inflow cum,Ambulances hrly,Ambulances cum,FLS hrly,Adm. requests cum,Admissions cum,Pts.waiting for admission CUM,Total Stretcher pts,Triage hallway pts,Triage hallway pts TBS,Re-Oriented Nurse cum,Re-Oriented MD QTrack D/C,Re-Oriented MD QTrack NotD/C,Resus Pts,Totalpts in PODs except Psych,Green Pts,Green Pts TBS,Yellow PTS,Yellow Pts TBS,Orancge Pts except psych,Orange Pts TBS,Consults > 2h in PODS except IM,Consult for IM >4h in PODS,Plain films reqs > 2 h in PODs,CTs reqs > 2 h in PODs,Post POD (Family room),Stretcher Pts in Vertical,Stretcher Pts TBS in Vertical,Stretcher Pts in Vertical on Lazyboy,Vertical Pts Waiting for Results,Ambulatory Pts in Vertical,Ambulatory Pts TBS in Vertical,QTrack Patients TBS,GARAGE patient TBS,Consults > 2h in Vertical Except IM,Consult for IM >4h in Vertical,Plain films reqs > 2 hr in Vertical,CTs reqs > 2 hrs in Vertical,Psych Stretcher Pts1pt,Psych pts waiting for admission
12/07/21,21,4,140,3,78,7,218,2,38,1,34,27,12,86,0,0,7,24,0,4,46,18,4,12,1,16,2,1,1,0,0,0,30,7,10,9,6,4,0.0,5.0,3,0,1,1,6,2
12/07/21,20,6,136,3,75,9,211,3,36,0,34,25,14,91,0,0,6,22,2,6,47,18,4,13,1,16,2,1,0,3,1,0,32,8,11,8,6,5,0.0,4.0,2,0,3,2,6,2
12/07/21,18,10,122,5,68,15,190,2,31,1,26,17,14,91,0,0,4,18,6,6,47,17,3,15,1,15,1,6,0,0,2,0,32,12,8,7,9,9,3.0,3.0,2,0,3,3,6,1
12/07/21,17,9,112,3,63,12,175,4,29,0,24,13,17,89,0,0,4,14,7,4,45,17,2,14,0,14,1,4,0,1,2,0,35,18,4,7,4,4,4.0,3.0,1,0,1,1,5,1
12/07/21,16,10,103,3,60,13,163,2,25,0,22,13,17,97,0,0,4,13,4,4,47,18,2,14,2,15,1,7,0,4,1,0,39,26,5,5,2,2,2.0,5.0,0,0,0,0,7,4
12/07/21,14,9,79,4,50,13,129,2,21,0,17,8,19,88,0,0,4,9,9,3,48,17,2,15,2,16,1,4,1,1,3,0,30,18,3,4,3,2,4.0,3.0,0,0,0,0,7,6
12/07/21,19,8,130,4,72,12,202,2,33,2,31,18,18,93,0,0,5,20,5,4,48,18,2,14,0,16,0,6,0,1,1,0,35,12,9,8,5,4,0.0,5.0,2,0,3,3,6,1
12/07/21,12,12,58,4,41,16,99,1,17,0,12,6,16,52,0,0,3,2,9,2,43,14,0,13,1,16,0,10,1,0,1,0,2,0,2,6,20,16,7.0,0.0,0,0,0,0,5,3
12/07/21,13,12,70,5,46,17,116,2,19,1,13,5,18,83,0,0,4,4,9,3,46,16,1,15,2,15,1,8,1,0,2,0,27,15,3,3,1,1,5.0,3.0,0,0,0,0,7,5
12/07/21,5,1,13,1,4,2,17,1,7,0,5,1,15,60,0,0,1,0,0,5,46,18,2,12,1,16,2,16,0,0,0,0,5,2,1,3,5,2,0.0,0.0,4,0,0,0,4,2
12/07/21,6,1,14,1,5,2,19,1,8,0,6,2,15,58,0,0,1,0,0,4,46,18,1,12,0,16,1,17,0,0,0,0,4,0,2,4,1,1,0.0,0.0,3,0,0,0,4,2
12/07/21,7,1,15,2,7,3,22,0,8,0,8,2,17,54,0,0,1,0,0,4,43,16,0,12,0,15,1,18,0,0,0,0,2,0,2,0,2,2,0.0,1.0,3,0,0,0,5,3
12/07/21,4,4,12,1,3,5,15,2,6,1,5,0,16,66,0,0,1,0,0,5,47,19,2,13,1,15,1,16,0,0,2,0,10,2,1,7,6,5,0.0,0.0,4,0,0,0,4,2
12/07/21,9,4,23,8,20,12,43,1,9,0,10,2,19,52,0,0,1,0,0,4,40,14,0,11,0,15,0,20,1,3,0,0,3,0,3,3,8,2,0.0,5.0,2,0,0,0,5,3
12/07/21,10,8,31,10,30,18,61,3,12,0,10,2,19,54,0,0,1,0,1,3,43,16,1,13,1,14,0,19,1,3,0,0,3,0,3,5,15,9,1.0,3.0,1,0,0,0,5,3
12/07/21,11,15,46,7,37,22,83,4,16,0,10,4,16,52,0,0,2,1,2,2,42,14,2,13,1,15,1,20,1,0,0,0,3,0,3,4,24,20,2.0,2.0,1,0,0,0,5,3
12/07/21,8,4,19,5,12,9,31,0,8,0,8,2,17,53,0,0,1,0,0,4,42,16,0,11,1,15,0,18,0,0,0,0,2,0,2,0,10,10,0.0,1.0,2,0,0,0,5,3
12/08/20,14,8,52,5,46,13,98,4,15,0,23,19,21,71,2,2,7,7,0,3,40,11,2,14,4,15,0,6,0,3,3,0,15,0,8,6,4,0,,,1,0,0,1,11,7
12/08/20,22,4,92,5,83,9,175,4,33,0,41,31,26,69,0,0,13,14,0,3,42,16,2,16,2,10,0,4,0,2,6,0,10,0,7,4,5,3,,,3,0,1,2,14,8
12/08/20,21,6,88,1,78,7,166,4,29,1,38,32,22,77,1,1,12,14,0,3,46,13,0,15,3,18,1,7,1,2,5,0,13,0,9,8,2,0,,,4,0,0,3,14,8
12/08/20,20,2,82,4,77,6,159,2,25,0,34,25,25,74,0,0,12,12,0,4,47,14,1,15,2,18,2,8,1,2,6,0,9,0,9,8,7,2,,,3,0,0,1,14,7
12/08/20,19,9,80,5,73,14,153,2,23,1,33,25,24,71,3,3,11,12,0,4,40,12,1,12,1,16,0,9,0,2,5,0,10,0,8,7,9,4,,,3,0,1,0,14,7
12/08/20,18,2,71,4,68,6,139,0,21,0,33,24,24,67,1,1,10,8,0,4,39,13,0,10,1,16,0,3,0,2,5,0,9,0,6,5,7,2,,,4,0,0,0,14,7
12/08/20,17,8,69,2,64,10,133,2,21,0,27,20,23,69,3,3,9,8,0,3,41,13,0,14,0,14,0,5,0,1,4,0,8,1,4,5,9,5,,,1,0,0,1,14,8
12/08/20,16,2,61,7,62,9,123,2,19,1,26,19,24,74,0,0,9,7,0,3,44,13,2,15,1,16,1,5,0,2,3,0,13,0,9,7,9,7,,,0,0,0,1,14,8
12/08/20,15,7,59,9,55,16,114,2,17,0,24,19,22,74,0,0,9,7,0,2,46,14,3,15,3,17,1,6,0,3,6,0,15,1,8,7,7,3,,,0,0,0,1,11,7
12/08/20,13,11,44,6,41,17,85,4,11,0,22,16,22,70,0,0,7,7,0,2,41,12,2,12,2,17,0,5,0,3,3,0,15,0,7,6,5,1,,,2,0,0,1,12,8
12/08/20,1,1,1,1,1,2,2,0,0,0,1,0,20,66,0,0,0,0,0,2,40,13,1,15,1,12,0,7,0,0,2,0,15,4,7,6,5,5,,,2,0,0,0,9,9
12/08/20,11,6,26,6,29,12,55,3,6,0,15,15,17,53,0,0,4,5,0,2,34,10,0,8,1,16,1,13,0,1,1,0,7,0,7,2,3,1,,,5,0,0,0,10,8
12/08/20,9,6,18,7,19,13,37,1,3,0,12,10,20,57,0,0,3,1,0,2,38,12,1,13,0,13,0,16,0,1,0,0,8,1,7,0,4,1,,,7,0,0,0,9,8
12/08/20,8,2,12,4,12,6,24,0,2,0,9,10,18,56,0,0,2,0,0,2,34,10,0,12,0,12,0,15,0,0,0,0,10,1,6,2,1,1,,,6,0,0,0,10,9
12/08/20,7,1,10,1,8,2,18,0,2,0,8,7,20,56,0,0,0,0,0,2,35,11,0,12,0,12,0,14,0,0,1,0,8,0,7,3,2,2,,,6,0,0,0,11,9
12/08/20,6,3,9,1,7,4,16,1,2,0,7,6,20,61,0,0,0,0,0,2,37,12,1,16,1,9,0,12,0,0,0,0,12,0,6,11,1,1,,,6,0,0,0,10,9
12/08/20,5,2,6,0,6,2,12,0,1,0,5,6,18,60,0,0,0,0,0,2,35,12,0,13,1,10,1,11,0,0,1,0,13,0,7,11,0,0,,,6,0,0,0,10,9
12/08/20,4,2,4,3,6,5,10,1,1,0,5,2,22,61,0,0,0,0,0,2,35,13,0,12,0,10,0,10,0,0,0,0,15,0,9,8,3,3,,,6,0,0,0,9,9
12/08/20,3,0,2,1,3,1,5,0,0,0,5,2,22,61,0,0,0,0,0,2,35,12,0,13,0,10,0,8,0,0,1,0,15,1,9,8,2,2,,,5,0,0,0,9,9
12/08/20,2,1,2,1,2,2,4,0,0,0,3,2,20,64,0,0,0,0,0,2,39,12,0,14,1,13,0,9,0,0,0,0,14,1,8,7,3,2,,,2,0,0,0,9,9
12/08/20,23,3,95,3,86,6,181,2,35,1,43,31,28,73,0,0,13,14,0,3,43,16,1,16,3,11,0,4,0,1,0,0,13,0,7,9,4,2,,,5,0,0,0,14,8
12/08/20,12,7,33,6,35,13,68,1,7,0,19,17,19,58,0,0,6,5,0,2,35,10,0,8,0,17,2,7,0,1,1,0,9,2,6,6,6,2,,,1,0,0,1,12,8
12/08/20,24,0,95,2,88,2,183,0,35,0,43,32,27,70,0,0,13,14,0,4,43,16,0,16,2,11,0,8,0,1,0,0,10,0,6,5,5,3,,,4,0,0,0,13,8
12/08/20,10,2,20,4,23,6,43,0,3,0,12,13,17,55,0,0,4,3,0,2,36,12,0,10,0,14,0,20,0,1,1,0,6,0,6,1,4,3,,,7,0,0,0,11,8
12/08/21,12,9,54,8,42,17,96,3,15,0,14,10,17,74,0,0,9,0,0,3,43,15,1,9,0,19,2,13,2,6,1,0,21,0,12,7,13,11,0.0,9.0,3,0,2,3,7,3
12/08/21,22,1,127,3,98,4,225,1,37,0,42,30,16,78,1,1,16,17,0,5,43,14,1,16,0,13,0,5,1,1,6,0,26,8,11,6,18,16,0.0,2.0,3,0,4,5,3,2
12/08/21,21,4,126,7,95,11,221,1,36,1,36,28,12,86,1,1,16,17,0,5,48,18,2,15,2,15,0,6,0,2,5,0,28,8,10,8,19,15,0.0,1.0,5,0,2,5,4,1
12/08/21,20,10,122,3,88,13,210,3,35,0,33,27,10,80,2,2,16,17,0,5,46,18,3,15,1,13,0,6,0,2,3,0,23,2,10,10,22,18,0.0,1.0,8,0,3,6,4,1
12/08/21,19,9,112,4,85,13,197,3,32,0,33,23,14,81,4,3,14,16,0,4,47,18,3,15,1,14,2,8,0,3,4,0,23,4,11,9,18,15,0.0,2.0,8,0,2,8,3,1
12/08/21,18,6,103,5,81,11,184,0,29,0,31,23,12,79,1,0,14,14,0,5,48,18,5,15,3,15,2,6,0,1,2,0,22,3,11,6,16,12,0.0,1.0,5,0,1,6,3,1
12/08/21,17,9,97,7,76,16,173,3,29,0,25,20,10,78,2,2,11,13,0,4,46,16,2,14,4,16,2,7,2,1,3,0,21,3,9,7,19,19,0.0,0.0,3,0,1,4,5,3
12/08/21,16,7,88,8,69,15,157,2,26,1,20,19,7,81,0,0,11,13,0,6,47,17,4,15,4,15,4,8,2,1,2,0,22,5,12,4,18,15,0.0,2.0,2,0,1,4,6,1
12/08/21,15,8,81,7,61,15,142,1,24,1,20,14,16,86,0,0,11,8,0,5,49,16,2,15,3,18,5,11,1,4,1,0,27,4,14,5,15,12,0.0,3.0,3,0,1,4,5,1
12/08/21,14,11,73,7,54,18,127,5,23,0,17,13,16,86,1,1,10,7,0,5,48,17,2,13,2,18,6,11,1,6,3,0,26,5,14,4,11,9,0.0,0.0,3,0,3,3,6,3
12/08/21,13,8,62,5,47,13,109,3,18,1,15,11,17,77,0,0,10,2,0,4,44,15,0,13,3,16,3,12,1,4,2,0,22,6,11,5,9,7,0.0,5.0,3,0,4,1,7,3
12/08/21,1,2,2,1,1,3,3,1,1,0,2,0,18,64,0,0,0,0,0,3,41,15,1,13,3,13,0,5,2,0,2,0,13,4,4,4,7,6,0.0,5.0,1,0,2,0,7,5
12/08/21,11,9,45,13,34,22,79,3,12,0,12,10,16,79,0,0,6,0,0,4,45,15,2,11,0,19,3,17,2,6,1,0,23,0,12,9,12,11,0.0,8.0,1,0,2,2,7,3
12/08/21,10,6,36,6,21,12,57,0,9,0,11,10,17,74,0,0,4,0,0,5,42,13,2,12,1,17,1,20,1,2,3,0,18,1,10,4,12,8,0.0,3.0,4,0,5,1,9,6
12/08/21,9,9,30,5,15,14,45,1,9,0,7,6,17,72,0,0,4,0,1,4,42,13,1,11,0,18,0,19,2,2,0,0,17,4,5,4,6,5,1.0,1.0,2,0,5,1,9,6
12/08/21,8,9,21,2,10,11,31,1,8,0,5,4,17,66,0,0,3,0,0,3,39,11,0,12,0,16,0,19,2,1,0,0,16,9,6,2,8,5,0.0,3.0,2,0,3,0,8,6
12/08/21,7,3,12,3,8,6,20,1,7,0,5,4,17,61,0,0,2,0,1,3,38,11,0,11,0,16,0,16,2,0,0,0,12,2,5,2,7,5,0.0,3.0,1,0,3,0,8,6
12/08/21,6,1,9,1,5,2,14,1,6,0,5,4,17,59,0,0,1,0,2,3,40,12,0,12,1,16,1,15,2,0,0,0,8,1,4,3,11,11,0.0,2.0,0,0,3,0,8,6
12/08/21,5,2,8,0,4,2,12,2,5,0,5,4,17,57,0,0,0,0,2,3,38,12,0,11,1,15,1,14,2,0,1,0,8,1,4,2,11,11,0.0,3.0,1,0,3,0,8,6
12/08/21,4,2,6,1,4,3,10,1,3,0,4,4,16,57,0,0,0,0,1,3,37,12,0,11,2,14,1,12,2,0,0,0,9,2,4,2,10,10,0.0,3.0,3,0,3,1,8,6
12/08/21,23,6,133,2,100,8,233,2,39,2,44,33,15,76,0,0,16,17,0,3,47,15,0,15,0,17,2,6,2,1,6,0,23,8,11,6,19,15,0.0,3.0,3,0,1,1,3,2
12/08/21,24,4,137,4,104,8,241,3,42,0,47,32,17,78,0,0,16,17,0,3,49,18,3,15,2,16,2,7,2,1,5,0,23,9,8,9,17,17,0.0,2.0,4,0,1,1,3,3
12/08/21,2,0,2,1,2,1,4,0,1,0,2,3,15,58,0,0,0,0,2,3,38,13,0,12,1,13,0,10,2,0,1,0,10,4,3,4,8,8,2.0,3.0,2,0,2,0,7,5
12/08/21,3,2,4,1,3,3,7,1,2,0,3,3,16,55,0,0,0,0,2,3,35,12,0,10,1,13,0,14,3,0,0,0,9,2,4,2,10,10,0.0,3.0,2,0,2,1,8,6
12/09/20,2,0,1,0,4,0,5,0,1,0,5,5,27,63,0,0,2,0,0,4,38,15,0,15,0,8,0,8,3,1,2,0,8,0,8,2,3,1,,,4,0,3,0,13,11
12/09/20,23,2,79,2,86,4,165,1,30,0,45,43,20,48,0,0,10,16,0,3,31,12,1,8,0,11,0,3,1,0,1,0,7,0,7,3,5,1,,,2,0,0,1,7,5
12/09/20,22,4,77,2,84,6,161,1,29,0,45,42,22,53,0,0,10,16,0,4,34,13,0,9,2,12,1,3,1,0,1,0,8,0,8,1,10,3,,,2,0,0,0,7,5
12/09/20,21,4,73,1,82,5,155,3,28,0,42,40,21,52,0,0,10,16,0,4,35,14,0,11,1,10,1,4,2,0,2,0,6,0,6,3,10,3,,,2,0,0,1,7,5
12/09/20,20,3,69,6,81,9,150,2,25,0,41,35,26,56,0,0,10,14,0,4,36,12,0,13,1,11,1,5,1,0,2,0,8,0,7,5,10,5,,,1,0,0,2,8,5
12/09/20,19,2,66,5,75,7,141,0,23,0,39,35,24,59,1,1,8,11,0,3,36,13,1,13,2,10,0,3,0,0,1,0,11,0,10,3,12,7,,,4,0,1,5,8,5
12/09/20,18,5,64,6,70,11,134,2,23,0,37,29,25,67,1,1,8,10,0,3,40,13,0,13,1,14,0,2,0,0,0,0,15,0,11,4,7,4,,,5,0,2,5,8,5
12/09/20,17,6,59,1,64,7,123,1,21,0,33,29,22,70,0,0,7,7,0,3,40,12,3,12,0,16,1,1,1,1,3,0,18,2,12,4,5,2,,,6,0,1,6,9,5
12/09/20,16,5,53,5,63,10,116,3,20,2,30,27,25,67,1,1,7,5,0,3,38,10,0,14,1,14,0,4,2,2,4,0,17,2,11,5,8,8,,,4,0,2,5,8,6
12/09/20,15,10,48,1,58,11,106,4,17,0,27,24,25,68,0,0,7,2,0,4,41,13,1,13,1,15,0,3,1,3,7,0,16,1,11,2,9,6,,,4,0,1,3,7,6
12/09/20,14,3,38,6,57,9,95,3,13,0,26,21,28,63,0,0,7,2,0,4,38,12,0,11,0,15,0,3,1,1,7,0,13,0,10,2,10,8,,,5,0,1,2,8,7
12/09/20,11,5,21,9,36,14,57,2,7,0,21,17,30,59,0,0,6,1,0,4,34,13,0,11,0,10,1,13,1,1,4,0,9,0,6,4,6,3,,,2,0,0,0,12,11
12/09/20,10,6,16,6,27,12,43,0,5,0,20,18,28,58,0,0,6,1,0,3,34,12,0,15,0,7,0,13,1,1,1,0,9,2,4,4,5,3,,,0,0,0,0,12,11
12/09/20,9,3,10,6,21,9,31,0,5,0,18,15,29,58,0,0,4,0,0,4,35,12,0,15,0,8,0,9,1,1,1,0,8,2,4,3,6,3,,,0,0,0,0,11,11
12/09/20,8,0,7,4,15,4,22,0,5,0,18,15,29,54,0,0,3,0,0,4,35,12,0,15,0,8,0,8,1,0,0,0,4,0,3,2,5,5,,,0,0,0,0,11,11
12/09/20,7,0,7,2,11,2,18,0,5,0,15,12,29,54,0,0,3,0,0,3,36,12,0,15,0,9,0,8,2,0,0,0,3,0,4,3,3,3,,,0,0,0,0,12,11
12/09/20,6,3,7,0,9,3,16,0,5,0,13,12,28,56,0,0,3,0,0,4,34,12,0,15,0,7,0,7,3,0,0,0,5,0,6,1,4,1,,,0,0,0,0,13,11
12/09/20,5,1,4,1,9,2,13,1,5,0,12,11,28,56,1,1,3,0,0,4,33,12,0,15,0,6,0,8,3,0,0,0,5,0,6,1,2,2,,,0,0,0,0,13,11
12/09/20,4,0,3,3,8,3,11,0,4,1,11,11,27,58,0,0,2,0,0,4,35,14,0,16,0,5,0,8,3,0,0,0,6,0,7,1,2,1,,,2,0,0,0,13,11
12/09/20,3,2,3,1,5,3,8,3,4,0,9,10,26,60,0,0,2,0,0,4,36,14,0,16,0,6,0,9,1,1,0,0,7,0,8,0,2,0,,,5,0,1,0,13,11
12/09/20,13,7,35,5,51,12,86,3,10,0,25,19,30,66,0,0,7,1,0,6,37,11,0,12,0,14,0,3,0,0,6,0,13,1,10,3,10,7,,,7,0,1,2,10,9
12/09/20,1,1,1,4,4,5,5,1,1,0,3,3,27,66,0,0,1,0,0,4,41,16,0,15,1,10,0,7,0,1,0,0,8,0,8,1,4,2,,,4,0,0,0,13,9
12/09/20,12,7,28,10,46,17,74,0,7,0,21,18,28,65,0,0,7,1,0,4,39,11,1,12,0,16,1,9,1,0,6,0,11,0,9,6,9,6,,,4,0,0,0,11,10
12/09/20,24,4,83,1,87,5,170,2,32,0,47,44,21,52,0,0,10,16,0,4,33,13,1,8,0,12,0,2,1,0,1,0,8,1,6,1,3,2,,,3,0,0,1,7,5
12/09/21,1,5,5,2,2,7,7,1,1,0,1,0,18,73,0,0,3,0,0,3,50,18,1,15,2,17,1,5,4,1,7,0,16,9,5,3,17,17,0.0,2.0,1,0,1,1,4,3
12/09/21,22,1,115,3,92,4,207,0,36,0,44,37,16,59,0,0,4,13,0,3,42,17,2,12,0,13,3,5,1,3,0,0,14,1,4,7,12,11,0.0,5.0,1,0,0,1,0,0
12/09/21,21,4,114,5,89,9,203,1,36,0,43,36,16,67,0,0,4,13,0,3,46,17,3,16,2,13,2,5,0,3,0,0,15,5,4,6,13,10,0.0,4.0,1,0,0,4,3,0
12/09/21,20,8,110,6,84,14,194,3,35,2,40,31,18,70,0,0,4,13,2,3,49,15,2,15,1,19,3,7,0,3,0,0,14,3,5,6,14,11,0.0,5.0,3,0,0,6,4,0
12/09/21,19,3,102,4,78,7,180,1,32,0,36,27,21,77,0,0,4,13,4,3,52,19,3,14,1,19,4,8,0,1,2,0,17,2,8,2,10,9,0.0,1.0,3,0,0,5,5,1
12/09/21,18,6,99,8,74,14,173,1,31,0,34,25,22,80,1,1,4,13,4,3,52,17,3,17,1,18,1,8,1,3,2,0,19,4,7,6,8,8,1.0,6.0,3,1,2,4,5,1
12/09/21,17,10,93,6,66,16,159,6,30,1,32,22,23,83,1,1,4,13,3,2,52,16,2,17,1,19,3,9,1,1,2,0,22,5,6,8,8,6,2.0,7.0,2,1,0,2,6,2
12/09/21,16,11,83,4,60,15,143,3,24,1,26,21,18,75,3,3,4,13,5,2,50,17,2,15,0,18,3,8,2,3,1,0,15,7,4,3,5,5,1.0,5.0,3,1,0,2,5,1
12/09/21,15,10,72,8,56,18,128,2,21,0,25,20,19,72,1,1,4,11,7,2,50,21,2,15,0,14,0,14,1,3,0,0,14,1,5,3,7,6,4.0,3.0,5,0,0,2,5,2
12/09/21,14,6,62,4,48,10,110,2,19,1,21,17,18,81,1,1,3,10,7,3,53,21,2,15,1,17,0,12,3,1,1,0,20,5,6,6,4,3,2.0,1.0,2,0,0,1,4,2
12/09/21,13,10,56,6,44,16,100,3,17,1,20,14,21,77,0,0,3,4,9,3,49,18,2,14,2,17,0,10,5,0,1,0,19,6,5,5,8,5,4.0,3.0,1,0,1,1,6,3
12/09/21,12,12,46,11,38,23,84,3,14,2,18,14,19,69,0,0,3,0,9,4,45,17,3,11,0,17,0,7,4,0,1,0,15,4,5,5,14,12,5.0,2.0,2,0,0,1,5,3
12/09/21,10,5,22,2,18,7,40,1,9,0,13,12,17,68,0,0,3,0,0,4,45,15,0,13,1,17,1,7,5,0,0,0,13,2,8,2,8,4,0.0,2.0,1,0,0,0,6,3
12/09/21,9,3,17,7,16,10,33,1,8,0,12,8,21,66,0,0,3,0,1,4,44,15,0,13,0,16,1,9,5,0,0,0,12,0,11,0,9,4,1.0,1.0,2,0,0,2,6,3
12/09/21,8,0,14,2,9,2,23,0,7,0,11,6,22,69,0,0,3,0,1,5,45,17,1,15,0,13,0,10,5,0,0,0,14,1,11,2,4,4,1.0,2.0,3,0,0,1,5,3
12/09/21,7,1,14,0,7,1,21,1,7,0,8,6,19,69,0,0,3,0,2,4,46,17,1,15,0,14,0,9,5,0,0,0,14,1,11,2,2,2,2.0,1.0,3,0,0,1,5,3
12/09/21,6,2,13,3,7,5,20,1,6,0,5,5,17,72,0,0,3,0,2,4,46,16,0,15,0,15,0,7,5,0,0,0,17,0,13,7,3,3,2.0,2.0,1,0,0,1,5,3
12/09/21,5,0,11,1,4,1,15,0,5,0,5,4,18,72,0,0,3,0,1,4,47,17,1,16,0,14,0,8,6,0,2,0,16,0,8,11,4,4,1.0,2.0,1,0,0,1,5,3
12/09/21,4,2,11,0,3,2,14,2,5,0,4,4,17,73,0,0,3,0,1,4,50,17,2,17,3,16,1,8,7,1,3,0,15,2,6,9,7,6,1.0,1.0,1,0,1,1,4,3
12/09/21,3,2,9,1,3,3,12,1,3,0,4,4,17,69,0,0,3,0,0,4,48,16,0,16,2,16,1,8,6,1,3,0,13,5,3,8,11,11,0.0,2.0,1,0,2,0,4,3
12/09/21,2,2,7,0,2,2,9,1,2,0,4,4,17,71,0,0,3,0,0,4,50,17,1,16,2,17,1,6,4,1,4,0,13,6,3,4,12,12,0.0,2.0,1,0,2,1,4,3
12/09/21,11,12,34,9,27,21,61,2,11,1,16,12,19,70,0,0,3,0,3,3,45,14,0,15,1,16,0,13,4,0,1,0,17,7,6,2,11,7,3.0,0.0,1,0,0,0,5,3
12/09/21,23,5,120,4,96,9,216,6,42,0,44,37,16,56,0,0,4,13,0,5,39,16,1,12,1,11,0,7,0,0,0,0,11,2,3,4,12,10,0.0,5.0,0,0,0,2,1,0
12/09/21,24,3,123,2,98,5,221,1,43,0,46,37,18,55,0,0,4,13,0,4,41,18,2,12,2,11,0,9,0,0,0,0,9,2,5,3,10,10,0.0,3.0,0,0,0,2,1,0
12/10/20,5,0,13,1,11,1,24,0,9,0,0,1,21,52,0,0,1,0,0,5,30,10,0,8,0,12,2,14,2,0,1,0,9,0,9,4,3,3,,,4,0,0,0,8,5
12/10/20,1,6,6,2,2,8,8,3,3,1,0,1,21,52,0,0,0,0,0,4,35,12,1,9,1,14,2,2,1,0,2,0,6,0,4,1,4,2,,,2,0,0,0,7,5
12/10/20,2,2,8,4,6,6,14,2,5,0,0,1,21,51,0,0,0,0,0,3,34,10,0,10,0,14,0,9,2,0,2,0,7,0,5,3,5,5,,,2,0,0,0,7,5
12/10/20,3,2,10,0,6,2,16,2,7,0,0,1,21,52,1,1,0,0,0,4,31,9,0,8,0,14,1,10,2,0,2,0,8,0,7,2,5,4,,,3,0,0,0,8,5
12/10/20,4,3,13,4,10,7,23,2,9,0,0,1,21,53,0,0,1,0,0,5,32,9,0,8,0,15,2,12,2,0,1,0,8,0,8,0,8,3,,,4,0,0,0,8,5
12/10/20,23,3,101,2,86,5,187,1,39,0,36,28,23,55,0,0,12,16,0,4,36,10,0,15,0,11,0,1,3,1,2,0,7,0,4,2,2,0,,,1,0,0,1,8,7
12/10/20,6,1,14,1,12,2,26,1,10,0,1,1,21,52,0,0,1,0,0,5,30,10,0,8,0,12,1,14,2,0,1,0,9,0,9,2,4,2,,,5,0,0,0,8,5
12/10/20,7,4,18,3,15,7,33,2,12,0,5,1,25,54,0,0,1,1,0,3,31,10,0,9,1,12,0,15,1,0,0,0,12,0,10,2,5,2,,,1,1,0,1,8,5
12/10/20,8,6,24,1,16,7,40,1,13,0,6,1,26,56,0,0,2,1,0,3,34,10,0,10,3,14,2,13,1,0,0,0,11,0,9,2,7,4,,,1,1,0,0,8,5
12/10/20,9,4,28,4,20,8,48,2,15,0,6,1,26,62,0,0,3,1,0,4,38,13,2,12,3,13,0,14,1,1,0,0,12,0,9,3,4,0,,,1,1,0,0,8,5
12/10/20,24,5,106,0,86,5,192,3,42,0,36,28,22,61,0,0,12,17,0,4,40,13,1,16,0,11,2,2,3,0,2,0,9,0,5,2,2,1,,,1,0,0,2,8,7
12/10/20,10,2,30,4,24,6,54,1,16,0,6,1,26,60,0,0,4,1,0,4,32,13,1,8,1,11,0,13,0,3,1,0,16,0,12,3,4,1,,,1,1,0,0,8,5
12/10/20,12,5,44,4,37,9,81,1,19,1,8,5,23,69,0,0,5,5,0,3,40,16,2,12,1,12,1,9,2,6,6,0,16,2,12,2,3,2,,,2,0,0,0,10,5
12/10/20,13,7,51,5,42,12,93,2,21,0,12,6,25,66,0,0,8,5,0,3,39,12,0,13,1,14,1,5,1,5,3,0,15,0,12,1,5,4,,,1,0,3,0,9,5
12/10/20,14,4,55,10,52,14,107,2,23,0,14,6,27,65,0,0,8,5,0,4,38,13,1,11,0,14,0,4,1,4,2,0,14,0,11,0,8,5,,,0,0,1,1,9,5
12/10/20,15,7,62,9,61,16,123,4,27,0,14,9,24,65,0,0,9,5,0,4,38,12,2,12,1,14,0,4,1,6,3,0,14,0,12,4,10,7,,,1,0,0,1,9,5
12/10/20,16,5,67,5,66,10,133,2,29,0,16,10,25,65,0,0,10,5,0,6,38,12,1,11,1,15,0,5,1,5,3,0,12,0,11,4,11,11,,,1,0,0,1,9,5
12/10/20,17,11,78,2,68,13,146,3,32,1,18,19,17,62,0,0,11,5,0,5,37,13,0,12,0,12,0,5,0,2,2,0,12,0,11,4,7,1,,,1,0,1,2,8,4
12/10/20,18,4,82,6,74,10,156,2,34,0,21,19,18,69,2,2,11,8,0,5,42,15,1,14,1,13,0,3,1,3,2,0,11,0,9,6,4,1,,,4,0,2,5,9,4
12/10/20,19,4,86,2,76,6,162,1,35,0,24,20,19,69,3,3,12,10,0,5,44,17,2,15,0,12,0,1,2,3,2,0,8,0,4,5,3,0,,,4,0,2,2,9,5
12/10/20,20,2,88,4,80,6,168,0,35,0,28,24,19,65,1,0,12,10,0,5,41,16,0,13,0,12,0,2,1,2,3,0,10,0,6,5,6,2,,,3,0,1,1,8,6
12/10/20,11,9,39,9,33,18,72,2,18,0,6,3,24,68,0,0,5,4,0,5,34,14,1,9,1,11,0,12,0,2,1,0,19,2,13,5,2,0,,,2,0,0,0,10,5
